科目,名稱,關鍵詞一,關鍵詞二,關鍵詞三,摘要
動物學科,探討果蠅腦部神經突導向的基因調控 ,果蠅,神經突,基因調控,本研究利用RNA干擾與基因過度表現兩種方法，觀察基因表現對果蠅蕈狀體神經突導向的影響。我們以RNA干擾方式降低基因表現，標定dally、octβ2r、sifr與frazzled基因；而基因過度表現則選定frazzled基因。利用果蠅GAL4UAS系統使神經細胞表現的綠色螢光蛋白，觀察神經突導向情形。由干擾果蠅腦部蕈狀體PPL1-α′2α2神經細胞上述基因，觀察到dally、octβ2r基因在降低表現後，此細胞分別呈現失去神經支配與異常神經支配。sifr基因在兩種不同RNA干擾序列下，表現出不同之結果，一是和wild type的神經突型態相似、另一則是失去神經支配。frazzled基因干擾後，細胞在蕈狀體α2區失去神經支配。frazzled基因在過度表現下，神經突和wild type相比，出現異常導向。綜言之，由我們研究發現透過操控基因表現，果蠅腦部神經突會產生異常的導向與神經支配，顯示果蠅腦部神經系統在分化或發育上，基因扮演極為重要的角色。 
動物學科,探討粒線體對果蠅卵巢生殖幹細胞維持的影響,生殖幹細胞,粒線體,脂肪酸代謝,"幹細胞會進行不對稱分裂以維持組織恆定，一個子細胞分化為有特定功能的細胞，而另一個則維持其細胞潛能。粒線體能進行分裂和融合並維持動平衡。現今的研究已經了解，誘導型多能幹細胞(iPSC)的粒線體動平衡變化會促使其直接分化 (Seo BJ, et al., 2018)。然而，果蠅卵巢生殖幹細胞(GSC)內粒線體動平衡與幹細胞分化的關聯仍不清楚。本研究利用容易辨認的果蠅卵巢生殖幹細胞來探討這個問題，並使用Gal4-UAS系統與RNAi操縱粒線體動平衡，並發現粒線體融合蛋白被抑制會導致油滴堆積及幹細胞損失。另外，使用左旋肉鹼(L-carnatine)增進脂肪酸代謝，發現增進代謝會導致油滴減少及幹細胞回復。本研究著重於探討粒線體動平衡對GSC維持與脂肪酸代謝的影響，並對粒線體脂肪酸代謝與幹細胞分化的潛在關係提出觀點與佐證，盼未來能有更進一步的研究與醫療方面的應用。 "
動物學科,高基氏體如何在細胞中偏安一隅?,高基氏體,中心體,微管, 高基氏體為細胞內重要的胞器，可加工修飾蛋白質並運輸胞囊。我們利用螢光染色法觀察三種不同物種的細胞，高基氏體顯著地聚集在細胞一側。細胞分裂時如何平均分配高基氏體給子細胞？實驗利用基因重組轉殖螢光蛋白標記中心體、微管、內質網、粒線體，發現只有中心體與其延伸的微管會與高基氏體顯著地聚集在同一側，而破壞掉中心體延伸出的微管會使高基氏體無法聚集，由此可推測細胞利用中心體延伸的微管來聚集高基氏體。我們還發現細胞分裂時，高基氏體會先分散到細胞質各處，細胞分裂後再聚集到中心體周遭。在拍攝活細胞細胞分裂的實驗中，顯示中心體會藉由微管聚集高基氏體，以重新排列微管的方式來牽動平均分配高基氏體至兩側。本實驗確認高基氏體的位置與微管、中心體移動有高度相關。高基氏體移動並聚集一側有助於建立細胞極性，這與物質運送分泌、細胞爬行皆有關聯。 
動物學科,如「膠」似「漆」-台灣淡水渦蟲黏液黏性及誘導抗菌分析,黏液,黏性分析,誘導抗菌,渦蟲黏液仿生應用評估，首先評估渦蟲黏液仿生材料黏著劑可行性，結果發現搖晃刺激能提高渦蟲黏液運動黏度 (5.17 mm2/s) 及承受正向應力程度 (3.25 ± 0.74 kPa)。不同收集渦蟲黏液方法，利用蛋白質電泳並以過碘酸硝酸銀染色法分析，皆可發現245 kDa醣蛋白，推測為黏液中黏性蛋白，未來將以LC-MS分析渦蟲黏液中245 kDa醣蛋白種類並推測其功能。第二部分為渦蟲黏液誘導抗菌分析，實驗發現爬行組、搖晃組及受傷組渦蟲黏液不會產生抑菌環，進一步將渦蟲置於大量環境細菌D (Staphylococcus haemolyticus) 中，一天後渦蟲自體分泌具有抗菌能力的黏液。最後進行渦蟲黏液細菌分析，發現黏液細菌編號M030 (Stenotrophomonas maltophilia) 能對環境細菌H (Staphylococcus haemolyticus) 產生抗菌能力，未來將使用API ZYM分析黏液細菌分泌酵素，與渦蟲黏液分泌酵素比較已推測其與渦蟲交互關係。 
動物學科,利用SLC13A3基因於果蠅體內建構代謝疾病模型 ,果蠅,SLC13A3,代謝,"隨著慢性代謝疾病日益普及，藥物的研發及測藥用的生物模型也越來越被重視，因此我們欲建立一個模擬代謝疾病的生物模型，以供藥物測試對象。有研究發現，當果蠅身上發生I'm not dead yet (Indy)基因突變時，會使果蠅在高熱量飲食狀態下延長壽命、降低體重增長，且影響果蠅體內脂質的代謝功能，目前認為這些現象與養分運輸進入細胞的減少有相關。本實驗中我們將存在於人類身上且為Indy基因的哺乳類同源基因Solute carrier family 13, member 3 (SLC13A3)轉殖入果蠅體內，並分別在全身、頭部脂肪體、腹部脂肪體及神經細胞中過度表達後，觀察果蠅的生長與代謝變化。實驗結果發現SLC13A3基因於果蠅的頭部脂肪體及神經細胞表達確實會出現與代謝疾病患者類似的生理現象，如壽命縮短、體重及三酸甘油脂增加等，且此作用機制與AMPK 訊息傳遞路徑相關。因此我們認為SLC13A3基因於果蠅體內過量表達適合做為代謝疾病的生物模型，對於往後藥物開發極具潛力。"
動物學科,建立線蚓RNAi實驗模式並探究Hedgehog基因對其生長與再生之功能,線蚓,Hedgehog,再生,線蚓與蚯蚓同屬於環節動物門，具有很強的再生能力。Hedgehog(Hh)基因在兩側對稱動物中對體節發育有重要的調控作用，而先前研究中已發現線蚓體內的Hh基因序列，所以本研究希望利用調控線蚓體內Hh基因的表現，探討Hh基因在環節動物生長與再生中的功能。  本實驗首次嘗試將RNAi技術應用在線蚓上。將線蚓浸泡在含有Enc-Hh的dsRNA溶液中以操作RNAi。利用免疫螢光染色法發現Hh基因受到抑制後，線蚓新生體節神經的連接不完整，顯示Hh基因與神經發育有相關性。由於線蚓快速的再生速度、飼養容易、構造簡單及身體透明且方便染色觀察，透過線蚓RNAi技術的建立，除了能進一步探討Hh基因功能外，也希望提供再生研究時的另一種選擇方式。 
動物學科,探討中型金蛛與長圓金蛛隱帶功能之研究,隱帶,振動幅度,仿生,本次研究主要探討中型及長圓金蛛蛛網隱帶的結構不同，所造成的振動模式差異。蜘蛛網面的結構會直接影響到蛛網結構的振動方式，以及能量散布的情形。為了了解蜘蛛網有無隱帶結構對於獵物衝擊網面的影響，使用釣魚線及蠶絲進行模擬蛛網。實驗結果顯示，不論長圓或是中型金蛛其隱帶的長度與體長成正相關。金蛛隱帶的長度與環境溫度、照度和風速的相關性不高。而在複式顯微鏡下發現金蛛隱帶的構造有疏密之分。仿生金蛛網不論是何種類型隱帶，皆無法減少受模擬風吹吹拂網面的振幅，僅有蠶絲密十字型隱帶能夠有效減少受模擬獵物撞擊網面的振幅。此外，蠶絲仿生網的振動幅度較釣魚線小，穩固性較佳。
植物學科,探討毛氈苔黏液的抑制能力與啟動腺毛彎曲的誘發物質,毛氈苔,酵母菌,腺毛,從試驗中得知毛氈苔可以消化分解酵母菌，同時發現不同品種的毛氈苔會有不同的捕食行為：圓葉毛氈苔的外腺毛彎曲將酵母菌移入葉片中心並進行消化；寬葉毛氈苔在彎曲過程中會做一次折返。毛氈苔的黏液皆可抑制酵母菌的發酵，並使用3D列印自製與改良儀器，來量化其抑制酵母菌發酵能力的差異。此抑制能力來自黏液裡的消化酶，發現外腺毛黏液的抑制效果優於內腺毛。利用酵母菌被消化後所釋出成分的模型，將實驗數據逐一歸納出誘發腺毛彎曲的物質是磷酸根、鈉離子、銨根與幾丁質，且以磷酸根為主要物質並會產生彎曲訊息傳遞現象。最後解釋為何寬葉毛氈苔的外腺毛在彎曲過程中會一次折返：不同品種的毛氈苔誘發其腺毛彎曲的物質與所需濃度是有差異的。
植物學科,探討台灣藜抗鹽耐旱的可能原因及囊狀細胞角色 ,台灣藜,抗氧化酵素,囊狀細胞,台灣藜為原生種作物，本實驗探討其抗逆的可能原因，並發現囊狀細胞的不同功能。台灣藜種子發芽率與幼苗生長，隨鹽度及乾旱程度上升，受到很大抑制；發展至第一對葉，台灣藜才展現較好抗逆能力。不論子葉或第一對葉，鹽度越高或越乾旱，花青素與類黃酮含量均較高。但POD與CAT活性，子葉時活性變化不大；生長至第一對葉時，POD在2%鹽處理組及乾旱w40%組，活性分別上升10.8及3.6倍，而CAT在2%鹽處理組及乾旱w40%組，活性上升5.2及3.8倍，酵素活性上升的結果與抗逆關鍵時期相符。刷除囊狀細胞後，發現台灣藜在鹽逆境下生長較差；2%鹽處理後，刷除囊狀細胞的葉片，其CAT活性下降約64%。收集囊狀細胞，進行CAT活性分析，囊狀細胞組及其去除活性組(加入去除CAT活性的Stop solution)，兩者間的OD值相差達7.9倍。顯示台灣藜的囊狀細胞不僅有儲鹽的能力，還具有抗氧化酵素協助抗逆。 
植物學科,重金屬對水蘊草抗氧化活性之研究,抗氧化活性,過氧化氫酶,溶氧量,本研究採用水蘊草做為水生植物材料，以0.1%、0.5%的鎂離子、鈣離子與銅離子為培養液，於一般光照、全光照與全黑暗的環境下，分析溶氧量、葉綠素a、總抗氧化活性與CAT活性的分析。 所得結果發現低濃度、高濃度的鎂離子、鈣離子在光照的環境下都可以提高溶氧量、提高葉綠素a含量、提高總體抗氧化活性與CAT活性；而銅離子對於水蘊草而言可能是種傷害，都會降低溶氧量、降低葉綠素a含量、降低總體抗氧化活性與CAT活性。 
植物學科,探討肉桂醛提升綠豆耐鹽能力之機制 ,肉桂醛,抗氧化,鹽害,濃厚氣味的中藥，吃了能讓人強健體魄，那植物服用後呢？研究發現，綠豆能感受肉桂粉中的氣味分子”肉桂醛”，並透過改變其生理與生長的發育來減緩其在鹽逆境下細胞死亡的程度，提高長期耐鹽能力。本研究顯示，熏完肉桂醛的綠豆能透過減少氣孔數、使澱粉代謝、增加根系來應對鹽逆境下的缺水問題，在生化研究方面，能透過在根部提前累積脯胺酸來應對滲透壓逆境。此外肉桂醛氣味能激發綠豆的抗氧化力，我們發現，肉桂醛能讓綠豆提前累積抗氧化物(脯胺酸、抗壞血酸)，另能提高抗氧化酵素活性(POD、APX)來應對鹽逆境下的氧化傷害。本研究發現綠豆能感受肉桂醛氣味並提升其長期耐鹽能力，期待未來能將研究成果用於農業，減少逆境對農業帶來的損失。 
微生物學科,真菌及塔粉綠尺蛾幼蟲食草選擇之探討 ,真菌,塔粉綠尺蛾,食草,本研究主要探討塔粉綠尺蛾食草選擇與其葉內真菌之關係。觀察培養四種植物（烏臼、鵝掌柴、白匏子與島榕）葉內真菌，以真菌生長率、菌絲與孢子形態辨識真菌種類。當我們以烏臼葉內間座殼菌屬（Diaporthe sp.）真菌與不同植物放在一起時，幼蟲取食原為非食草的白匏子葉片，而島榕則有嘗試啃食之現象；此外，飼養過程中我們發現取食烏臼的塔粉綠尺蛾幼蟲糞便較其他種幼蟲易長出真菌，進行幼蟲糞便與消化道真菌培養後，皆有與葉內真菌相似的菌體形態。我們推測烏臼、葉內真菌與塔粉綠尺蛾間的交互作用關係之一可能為：烏臼透過葉內真菌誘使塔粉綠尺蛾雌蛾前往產卵，經幼蟲食用葉片後所排出之糞便以作為葉內真菌傳播的媒介。 
微生物學科,利用次世代基因定序技術探討我國急性腹瀉患者之腸道菌叢表現 ,急性腹瀉,次世代基因定序,腸道菌叢,依據世界衛生組織2013年調查研究顯示，全球每年約有29%的孩童 (超過兩百萬名) 因腹瀉及肺炎而死亡，而在我國腹瀉群聚亦佔傳染病防治之大宗，尤其2020年受新冠肺炎(COVI-19) 疫情影響，台灣民眾均留在國內旅遊，腹瀉案件急速增加，且因適逢旅遊熱門旺季加上中小學開學之際，經常出現規模上百人的腹瀉群聚，危害民眾健康。現階段急性腹瀉病人的治療多以支持性療法為主，然而目前應用糞便移植重建腸道菌叢已是包括癌症在內的重症醫療方向之一。本研究應用次世代基因定序技術偵測微生物16S rRNA 的高變異區域進行急性腹瀉患者腸道微生物菌相組成、菌種豐富度分析及菌種鑑定，希望透過偵測急性腹瀉患者的腸道微生物相分析有助於理解腹瀉患者與健康人體腸道菌叢的差異，可提供未來臨床治療參考，亦可藉此推動從家庭到社區的全民健康促進，打造健康優質的生活品質。 
微生物學科,探討芽孢桿菌FZB42對植物病原菌拮抗之分子機制,芽孢桿菌,拮抗機制,隨機突變,植物病原菌為造成台灣農業生產損害的一大威脅，近年來隨環保意識抬頭，生物防治更顯重要。本研究旨在探討芽孢桿菌FZB42 (Bacillus velezensis FZB42)中，影響對植物病原菌拮抗作用的基因序列，主要選取馬鈴薯瘡痂病菌(Streptomyces scabies PS07)做為本研究植物病原菌的受試對象。 研究中以跳躍子TnYLB-1隨機插入FZB42之基因體，破壞基因的表現能力，並以對峙培養實驗(dual culture experiments)分析其對植物病原菌的抑制圈半徑大小，觀察其拮抗效果的變化，後續以反向聚合酶連鎖反應(Inverse PCR; iPCR)技術確認跳躍子插入所破壞的基因序列，進而探求其對於植物病原菌拮抗的分子機制。 本研究初步篩選出五株FZB42突變株(mutant)，於對峙實驗中分析得知其對S. scabies PS07的拮抗效果較FZB42野生株顯著降低，推測該突變株內受跳躍子插入破壞的基因與其拮抗作用相關。再透過iPCR確認該基因的序列，經資料庫比對，推論此基因最有可能為「可產生蛋白質LoaP以促進菌體內基因簇(difficidin gene cluster)產生抗細菌物質的基因」或「藉光遺傳學控制調控菌體生長的基因」。本研究探究FZB42拮抗病原細菌S. scabies PS07的機制，得證抗細菌基因與芽孢桿菌FZB42拮抗馬鈴薯瘡痂病菌Streptomyces scabies PS07之分子機制具有一定關聯性。 期望透過本研究對此拮抗機制的結果，應用於抑制馬鈴薯瘡痂病菌對作物的威脅，提供未來生物防治領域的參考。 
微生物學科,太陽能利用盒裝微生物圈日夜供電,微型生態圈,硝化菌,厭氧菌,"本研究在生物光伏電池(Bio-photovoltaics, BPV)的陽極添加能氧化含氮廢物放出電子的硝化菌，並在陰極添加能吸收電子還原硝酸鹽與硫酸鹽產生氮氣與硫化氫的厭氧菌，建立不需外部供給物質，能夠自我維持且不斷發電的微型生態圈(Boxed Micro-Biosphere, BMB)。實驗結果顯示在陽極加入硝化菌後，能使含小球藻與共生菌Sym1的BMB功率提升38倍至99.46±9.31μW · m-2，而在陰極加入厭氧菌能讓功率再提升至262.51±37.30 μW · m-2，且此電池截至目前為止已運轉超過4272小時，發電功率仍保有67.4%(176.98 μW · m2)。若將Sym1與Sym2同時加入陽極則可使功率密度提高至463.19±25.50 (μW · m-2)，夜間功率可達白天的93.1%，但在野外實驗環境下一週內就失去發電能力。若將BMB中小球藻換成來自高溫與強酸環境的溫泉藻(H)，其野外平均功率為388.80±14.87 μW · m-2，夜間發電量為白天97.9%，其功率與壽命(目前尚在運作中)遠高於小球藻BMB。 未來我們將篩選能加強溫泉藻發電能力的共生菌使其更具實用性。 "
生物化學科,以新型CRISPR-Cas9技術優化粒線體基因剪輯 ,CRISPR-Cas9,粒線體DNA,基因剪輯,本研究開發一個新型的CRISPR-Cas9技術剪輯粒線體DNA，提供粒線體基因所造成疾病的一個有潛能之治療方式。在本研究中，我們將嵌入粒線體標的訊號序列後的 Cas9 蛋白質和 sgRNA 分子送入粒線體內，將 CRISPR-Cas9系統套用於粒線體中，並達成剪輯粒線體基因之目的。我們將 Cas9 蛋白質和 sgRNA 分子鑲嵌於同一質體上，有效導入CRISPR-Cas9系統於粒線體內，並觀察到剪輯之標的基因ND4含量下降了 32%，達到粒線體基因編輯之目標。雖然前人曾用ZFN (Zinc-finger Nuclease)和TALEN (Transcription Activator-like Effector Nucleases)成功編輯粒線體基因，但由於製作過程繁瑣和經費昂貴等種種原因，並未被廣泛使用。我們開發的新型CRISPR-Cas9粒線體基因剪輯系統將可以提供一個相對簡易且價格低廉的粒線體基因剪輯平台。 
生物化學科,探討粒線體如何參與調控細胞內鈣離子訊息傳遞 ,內質網-細胞膜連接點,鈣池調控鈣離子內流,鈣離子,"鈣池調控鈣離子內流(store-operated calcium entry, SOCE)是非興奮性細胞中最主要的鈣離子通道。當內質網缺乏鈣離子時，位在內質網上的STIM1(Stromal interaction molecule 1)便會改變構型與在細胞膜上的ORAI1(Calcium relaease-activated calcium channel protein1)接合，激活SOCE的路徑。近來的研究顯示，粒線體會影響SOCE的活性。已知平均有5%-20%的粒線體藉由連繫蛋白與內質網相連。又已知內職網在缺乏鈣離子時會移動至細胞膜附近，故我們認為粒線體有很大的機率藉由連繫蛋白與內質網一同移動至細胞膜並透過吸收鈣離子的機制來調控SOCE的活性。 在使細胞表現特定螢光蛋白的前提下，我們透過活體細胞攝影來觀察特定對象(粒線體、粒線體內鈣離子)的動態變化。 從實驗結果中我們發現：當SOCE被激活後，粒線體會移動至SOCE發生處且較靠近STIM1。又絕大部分移動至SOCE發生處的粒線體同時也會吸收鈣離子。 過去的研究已證實，當粒線體與內質網之間缺乏鈣離子時，SOCE的活性會降低，且當粒線體內膜的主要鈣離子通道MCU(Mitochondria calcium uniporter)缺乏時，亦會導致相同的結果。又從我們的實驗可知當SOCE被激活時，粒線體會移動至SOCE發生處並吸收鈣離子。綜合上述，我們可以推論以下機制，當細胞內的SOCE被激活時，粒線體會藉由連繫蛋白與內質網一同移動至SOCE發生處，同時以吸收鈣離子的方式來調控SOCE的活性以及細胞內的鈣離子濃度。 "
生物化學科,針對漸凍症致病蛋白TDP-43纖維的專一性抗體篩選與研究,專一性抗體篩選,TDP-43,蛋白質纖維,在漸凍症(ALS)以及額顳葉失智症(FTLD)等神經疾病中的病患腦內，caspase-3 會加速TDP-43 片段化，使其切為25kDa及35kDa兩個片段，分別為C端片段及N端片段，必造成病患腦內會有不正常的類澱粉蛋白TDP-43錯誤折疊而產生的蛋白質堆積，而不同堆積階段依序為依序為單體(monomer)、多倍體(oligomer)、纖維(fiber)，其中纖維為許多神經退行性疾病的病理標誌。目前在TDP-43相關的疾病中，沒有生物標誌(Biomarker)及有效藥物來進行檢測及治療。在本研究中我利用由單株抗體技術所製造出對應TDP-43 纖維的不同抗體進行純化及濃縮，並透過酵素連結免疫吸附分析法(ELISA)鑑定這些抗體對於TDP-43不同型態的親和力，並找出對TDP-43纖維專一性最高、結合效率最好的抗體，並實際了解抗體與TDP-43纖維的結合過程，了解抗體所能認的抗原表位(epitope)。以期做為疾病不同階段的生物標誌(Biomarker)來預測疾病進展並評估對治療的反應。
生物化學科,細胞核 CTEN 蛋白質對 Wnt 訊息傳導路徑之影響及細胞癌化之調控 ,CTEN,Wnt訊息傳遞路徑,β-catenin/TCF/LEF,正常細胞的 C-terminal tensin-like (CTEN) 蛋白質位於細胞質且含量低，但研究發現 CTEN 在大腸癌細胞中會大量表現並累積於細胞核內，進而提升癌細胞遷移與侵襲的能力；而 Wnt 訊息傳遞路徑在癌細胞中常有過度活化的現象。因此本研究主要探討 CTEN 於細胞核內的累積和 Wnt 訊息傳遞路徑的互動關係，進而調控細胞癌化的機制。分析 CTEN 分布有差異之細胞株的轉錄體發現，在較多 CTEN 累積於細胞核的大腸癌細胞株中，其 Wnt6、Wnt11 兩基因的表現量上升，研究指出 Wnt6、Wnt11 皆會影響大腸癌細胞的遷移與侵襲。另外，CTEN 會與 Wnt 訊息傳遞路徑中的 β-catenin 結合，因此本實驗利用啟動子帶有 Wnt 訊息下游轉錄因子結合位的質體，測定其下游 β-catenin/TCF/LEF 轉錄因子的轉錄活性。結果顯示 CTEN 累積於細胞核中會提高 β-catenin/TCF/LEF 之轉錄活性，進而增加 Wnt6、Wnt11 等下游基因的表現量，影響大腸癌細胞的遷移與侵襲。 
生物化學科,激增殺手Ｔ細胞的水膠細胞平台於免疫療法的應用,免疫療法,水膠細胞,T細胞激活,"本實驗研發新型水膠細胞優化技術，成功提供一個平台供應淋巴細胞激活信號（MHCantigen complex）、共刺激配體及細胞因子刺激三大要素，能激增殺手Ｔ細胞。實驗中優化的水膠細胞能完整保留細胞膜的表面特性，經實驗證實無生物安全性的疑慮。另外本實驗也著重於探討人工合成抗原細胞強韌度對T細胞增生程度的影響。我們利用水膠細胞易改變細胞質強韌度且不影響生物相容性的優點，針對T細胞增生程度進行比較。本研究結果顯示，高細胞質強韌度(120kPa)的人工合成抗原細胞（aAPCs, Artificial antigen presenting cells）擁有高效率的T細胞激活潛力，相對於低細胞質強韌度(25kPa)的對照組可以提高約51.2%，並達到顯著差異，推測其和收縮性及突出性絲狀肌動蛋白增加以致訊號增強有關。本實驗的新型水膠細胞優化技術提供臨床醫學免疫療法一個高潛力的新技術平台。"
生物化學科,香豆素(Coumarin)及其衍生物對人類胰島類澱粉蛋白(IAPP)聚集之影響,香豆素,胰島類澱粉蛋白,螢光強度,目前已有研究指出：胰島類澱粉蛋白(islet amyloid polypeptide；簡稱IAPP)的不正常堆疊與聚集，與罹患第二型糖尿病有很大的關聯。本研究使用一系列有機物香豆素(coumarin)分子，觀測其對胰島類澱粉蛋白聚集之影響；我們成功地自行合成出高純度的IAPP分子，將其與經光學性質篩選過的香豆素有機物，進行硫磺素-T動力學試驗，並輔以電子顯微鏡、圓偏光二色光譜進一步瞭解有機小分子對於IAPP結構之影響。實驗結果得知：具較高極性基團或取代基之香豆素系列分子，可抑制IAPP聚集成纖維；且具特定官能基結構者可有效改變IAPP之纖維型態。期待透過本研究探討有機分子與蛋白質作用之機制，進一步為糖尿病病症提供治療方法與途徑。 
生物化學科,秀珍菇中醣類與蛋白質含量探討 ,秀珍菇,醣類,蛋白質,本研究選擇秀珍菇作為研究的題材，藉由不同波長(白光、藍光、綠光、紅光)與不同瓦數(9W、3W、1W)低溫型 LED 燈照射(每日12小時，共5天)菌菇太空包，發現在高瓦數(9W)的燈照下其生長最快、3W次之、1W最慢；另在藍光下，秀珍菇生長最茂盛-蕈柄最為茂密粗壯、蕈傘顏色最深，次為白光、再者綠光、紅光下的生長則最慢-蕈柄較稀疏且細、蕈傘顏色最淺。     接續將採收的秀珍菇(以低溫烘乾<40℃)，取單位乾重(0.5公克)分別檢測其蛋白質及醣類的含量進行比較，其結果發現蕈菇在紅光下生長其含醣量較高、綠光次之、再者白光、末者藍光；而蛋白質含量由高至低依序為藍光、白光、綠光、紅光；相同色光不同瓦數下的含量分析結果顯示，含醣量以低瓦數較佳，蛋白質含量以高瓦數較佳。
醫學與健康科學科,探討雙黃酮類CRYT對抑制發炎反應與免疫細胞移動的影響,雙黃酮類CRYT,發炎反應,細胞遷移,發炎反應與癌症具有密切的關係，而如何抗發炎是現今重要的研究主題。本研究主要探討雙黃酮類藥物CRYT對LPS誘發之發炎反應與免疫細胞遷移的影響。本研究首先以細胞試驗分析細胞激素與趨化因子的表現量觀察CRYT對發炎反應的影響。接著，利用反轉錄聚合酶連鎖反應 (RT-PCR) 和共軛焦顯微鏡觀察黏附分子與調控細胞骨架分子的表現量，以了解CRYT對免疫細胞遷移的影響。再來我們以西方墨點法分析免疫反應調控路徑之蛋白質表現量來研究CRYT的作用途徑。同時，透過程式模擬CRYT的標的蛋白，並用細胞轉染與雙冷光技術驗證模擬結果。本研究發現，CRYT會抑制TNF-、IL-1及IL-6三種促發炎因子與CXCL1、CCL3及CCL4三種趨化因子的表現量。另外，CRYT會抑制黏附分子LFA-1與VLA-4與調控細胞骨架分子Cdc42、PAK1、WASP、Rac1及LIMK1之mRNA表現量，以阻礙F-actin進行聚合作用。本研究也發現，CRYT能藉由抑制NF-B的表現量，進而影響巨噬細胞的發炎作用與細胞移動。在作用機制的方面，CRYT會結合在雌激素受體的配體結合位，並抑制雌激素受體的轉錄作用，而抑制發炎作用與細胞轉移。結論得知，CRYT不但可以抑制發炎反應，還能有效抑制免疫細胞的遷移。
醫學與健康科學科,探討組蛋白脫乙醯酶HDAC7對於癌細胞DNA損傷修復機制之影響,DNA損傷,細胞週期檢查點,癌症,DNA損傷導致的基因體不穩定是癌症的共同特徵，而細胞依賴DNA損傷反應 (DDR) 來感知和修復受損的DNA，以維持基因體完整。DDR由DNA損傷傳感信號和修復網絡組成， DDR的活化可阻滯細胞週期並啟動DNA修復，是應對DNA損傷的關鍵步驟。其過程受許多因素調控，包括多種轉譯後修飾如乙醯化、脫乙醯化、小泛素化等。HDAC7是組蛋白脫乙醯酶，該家族成員有多個已被證實參與DDR且在多種癌細胞中常過量表現。最近研究發現HDAC7具小泛素蛋白E3連接酶活性，但相關研究甚少，因此欲探討HDAC7在DDR所扮演的角色。 本研究使用西方墨點法、免疫螢光染色、流式細胞儀分析、細胞存活率測試和細胞群落形成能力實驗，發現以RNAi技術將細胞的HDAC7基因沉默後會降低DNA損傷引起的ATR-Chk1及ATM-Chk2訊號強度，使不能有效率活化檢查點，並對DNA損傷藥物較敏感。由以上結果顯示，HDAC7有潛力做為抗癌藥物研發的新目標。 
醫學與健康科學科,香杉芝誘導黑色素癌細胞凋亡與自噬性死亡,香杉芝,細胞凋亡,細胞自噬,香杉芝(Antrodia salmonea)是台灣特有的食藥用菇，具抗血癌、抗發炎及抗動脈硬化的功能。我們研究發現，香杉芝發酵液會誘導人類黑色素癌(A2058/A375)細胞毒性；比較香杉芝抗癌活性發現毒殺A2058強於A375細胞。我們亦發現，香杉芝作用黑色素癌(A2058)細胞，會誘導晚期凋亡(Annexin V-PI 雙染法)、Caspase-3增加及PARP裂解;產生自噬酸性囊泡(AVO)、促自噬蛋白LC3-II增加。加入細胞凋亡抑制劑 Z-VAD-FMK及自噬抑制劑3-MA/CQ可保護香杉芝誘導癌細胞死亡。此外，香杉芝會誘導黑色素癌細胞Bax/Bcl-2及Beclin-1/Bcl-2比例增加。推論，香杉芝可同時誘發黑色素癌細胞凋亡(Apoptosis)及自噬性死亡(Autophagy)。香杉芝會誘導黑色素癌細胞活性氧化物(ROS)生成；抗氧化劑N-acetylcysteine可減緩香杉芝對黑色素癌細胞毒殺。推測，香杉芝是透過ROS來殺死黑色素癌細胞。我們亦發現，香杉芝可與抗癌藥物Paclitaxe對黑色素癌細胞產生協同作用(CI<1)。總結，香杉芝發酵液具抗黑色素癌功效，可開發成抗癌的藥品/保健食品。 
醫學與健康科學科,新式高能磁場對於骨髓幹細胞軟骨分化的影響,軟骨幹細胞,高能磁刺激,再生醫學,近年來，再生醫療利用幹細胞幫助組織器官新生的方法已有長足進步，但仍然面臨許多的瓶頸。例如: 幹細胞注射進入人體以後，無法繼續分化生長成所需組織。最近，高能磁場的使用也是醫學界蓬勃發展的議題，我們試圖利用高能磁場誘導幹細胞的分化，希望可以增加幹細胞分化的效能，這是一創新的嘗試。我們比較新型高能磁場(RMS)與對照組於骨髓幹細胞(BMSCs)的分化效果，發現RMS 中叢集式刺激(iTBS)的SOX9和COL10的基因表現與免疫組織化學染色明顯優於15Hz RMS 與對照組。最佳的刺激設計為強度50%的iTBS連續施打五天。我們亦發現每回合900 pulses有優於每回合600 pulses的趨勢。此實驗證實iTBS能夠增加BMSCs在體外的軟骨分化表現，反映在基因表現層次到膠原蛋白合成的層次。未來，此方法將進一步使用於動物實驗，期望擴展到臨床上用於退化性關節炎的治療，對再生醫療發展有所幫助
醫學與健康科學科,螢光奈米鑽石於登革熱精準檢測平台之應用與研究,登革熱,螢光奈米鑽石,磁場調控,登革熱是一種由蚊子傳播的全球性疾病，已在全球各國造成了嚴重破壞。當前沒有針對登革熱的疫苗或療法，使得早期診斷階對該疾病的預防極為重要。本實驗提出了一種新的診斷模型：自旋增強型側向免疫測定。自旋增強側流免疫分析平台與診斷標記物螢光奈米鑽石結合使用，利用電磁場調控螢光奈米鑽石發出的信號，以提供準確和靈敏的結果，取代傳統的奈米金側向免疫測定平台。我們發現基於螢光奈米鑽石的自旋增強型側面免疫分析法在登革熱病毒診斷中的應用不僅可以準確地檢測出登革熱病毒抗原NS1，而且還提供了比基於奈米金的橫向流免疫分析法高約100倍的信號靈敏度。自旋增強型側向免疫測定法是針對登革熱病毒的一種改進的診斷工具， 未來可以應用於其他病毒篩檢，例如寨卡病毒和新型冠狀病毒。
